Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:18460000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
18460000;2;01/10/1999;;1;1;"763,43";"680,923";"723,3805";16;28;2;2;2;;0;"701,4014";"701,4014";"711,6783";"721,98";"732,3062";"742,6568";"742,6568";"753,0314";"753,0314";"753,0314";"742,6568";"742,6568";"753,0314";"753,0314";"753,0314";"763,43";"742,6568";"732,3062";"732,3062";"711,6783";"711,6783";"701,4014";"701,4014";"721,98";"711,6783";"701,4014";"691,1495";"680,923";"691,1495";"691,1495";"680,923";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
18460000;2;01/09/1999;;1;1;"691,1495";"580,1064";"606,2021";29;8;1;1;1;;0;"610,0669";"600,0522";"600,0522";"590,0652";"590,0652";"590,0652";"590,0652";"580,1064";"580,1064";"580,1064";"590,0652";"600,0522";"590,0652";"580,1064";"580,1064";"580,1064";"590,0652";"580,1064";"580,1064";"580,1064";"590,0652";"610,0669";"620,1091";"630,1784";"610,0669";"650,3975";"660,5467";"680,923";"691,1495";"680,923";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/08/1999;;1;1;"815,7734";"610,0669";"700,2332";1;30;1;1;1;;0;"815,7734";"805,2587";"794,7667";"784,2978";"773,8522";"773,8522";"763,43";"753,0314";"753,0314";"742,6568";"742,6568";"732,3062";"721,98";"721,98";"711,6783";"701,4014";"680,923";"680,923";"670,7219";"660,5467";"650,3975";"650,3975";"640,2747";"640,2747";"630,1784";"630,1784";"620,1091";"620,1091";"620,1091";"610,0669";"610,0669";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/07/1999;;1;1;"1253,1757";"815,7734";"1006,5844";1;31;1;1;1;;0;"1253,1757";"1241,8774";"1219,3322";"1196,8562";"1174,4503";"1152,1155";"1129,8525";"1107,6626";"1096,5952";"1074,5164";"1063,5051";"1041,5397";"1030,5858";"1019,6512";"997,8407";"986,9651";"976,1094";"954,4585";"954,4585";"943,6635";"932,8891";"922,1354";"911,4025";"890,0";"879,3307";"868,6829";"858,0569";"847,4527";"836,8706";"826,3108";"815,7734";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/06/1999;;1;1;"2557,4695";"1287,1722";"1783,6984";1;30;1;1;1;;0;"2557,4695";"2481,2551";"2392,8298";"2317,467";"2254,9749";"2192,7698";"2130,8577";"2069,2437";"2020,1715";"1959,1097";"1910,4874";"1862,0703";"1813,8622";"1765,8667";"1718,0876";"1670,529";"1646,8337";"1611,3973";"1564,3502";"1540,9144";"1517,5378";"1494,2211";"1470,9648";"1436,1954";"1413,0931";"1390,0538";"1367,0779";"1344,1661";"1309,9204";"1287,1722";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/05/1999;;1;1;"4125,754";"2659,679";"3651,6025";2;31;1;1;1;;0;"4098,188";"4125,754";"4111,9673";"4098,188";"4084,4163";"4056,8965";"4015,6748";"3919,766";"3797,0278";"3756,2605";"3729,1233";"3769,8416";"3783,4307";"3797,0278";"3824,2466";"3865,1355";"3865,1355";"3837,8682";"3810,633";"3756,2605";"3688,479";"3647,9092";"3540,0918";"3432,8186";"3312,8015";"3193,505";"3061,8198";"2944,104";"2853,0852";"2762,5476";"2659,679";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/04/1999;;1;1;"5477,2915";"3865,1355";"4480,079";1;27;1;1;1;;0;"5477,2915";"5413,1997";"5349,355";"5285,759";"5194,899";"5123,328";"4938,025";"4881,239";"4824,563";"4796,2666";"4711,544";"4556,8794";"4472,8823";"4444,9414";"4389,1475";"4319,571";"4264,0435";"4194,8037";"4139,549";"4098,188";"4056,8965";"4029,4077";"4001,95";"3960,8225";"3919,766";"3878,781";"3865,1355";"3878,781";"3947,129";"3988,233";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/03/1999;;1;1;"5932,773";"4444,9414";"5410,465";23;1;1;1;1;;0;"4444,9414";"4472,8823";"4458,908";"4486,864";"4584,936";"4739,757";"4881,239";"5080,465";"5194,899";"5333,4326";"5429,1997";"5509,4297";"5557,7524";"5606,2124";"5606,2124";"5703,545";"5785,0728";"5801,424";"5785,0728";"5817,79";"5801,424";"5834,171";"5932,773";"5916,302";"5866,9785";"5817,79";"5768,7373";"5703,545";"5654,81";"5606,2124";"5541,6294";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/02/1999;;1;1;"4403,085";"4043,1482";"4179,613";28;1;1;1;1;;0;"4043,1482";"4070,6526";"4139,549";"4180,9785";"4180,9785";"4167,161";"4194,8037";"4208,6367";"4222,477";"4264,0435";"4250,1807";"4236,325";"4208,6367";"4167,161";"4153,351";"4139,549";"4139,549";"4111,9673";"4084,4163";"4111,9673";"4139,549";"4111,9673";"4139,549";"4167,161";"4194,8037";"4264,0435";"4333,471";"4403,085";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
18460000;2;01/01/1999;;1;1;"4486,864";"3312,8015";"4125,9717";18;3;1;1;1;;0;"3339,4104";"3326,1016";"3312,8015";"3352,728";"3472,9814";"3593,933";"3729,1233";"3919,766";"4180,9785";"4319,571";"4389,1475";"4417,03";"4417,03";"4389,1475";"4389,1475";"4389,1475";"4444,9414";"4486,864";"4486,864";"4472,8823";"4472,8823";"4472,8823";"4417,03";"4389,1475";"4347,3794";"4305,6777";"4236,325";"4167,161";"4111,9673";"4084,4163";"4070,6526";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/12/1998;;1;1;"3312,8015";"2205,1875";"2684,7654";31;1;1;1;1;;0;"2205,1875";"2267,4504";"2267,4504";"2292,436";"2304,9458";"2392,8298";"2468,5903";"2557,4695";"2595,7197";"2608,4907";"2608,4907";"2608,4907";"2608,4907";"2621,2722";"2646,8665";"2646,8665";"2634,0642";"2621,2722";"2621,2722";"2659,679";"2672,502";"2672,502";"2723,8958";"2814,2236";"2892,035";"3048,7024";"3114,383";"3219,9521";"3246,4358";"3272,955";"3312,8015";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/11/1998;;1;1;"2155,587";"1019,6512";"1481,4514";30;1;1;1;1;;0;"1019,6512";"1030,5858";"1041,5397";"1063,5051";"1074,5164";"1085,5465";"1107,6626";"1129,8525";"1185,6444";"1208,0854";"1241,8774";"1253,1757";"1287,1722";"1309,9204";"1332,7345";"1367,0779";"1401,5656";"1494,2211";"1576,0902";"1658,6744";"1741,95";"1801,8433";"1849,9987";"1898,3636";"1922,6239";"1959,1097";"2007,9342";"2106,1758";"2130,8577";"2155,587";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/10/1998;;1;1;"997,8407";"620,1091";"748,0616";30;4;1;1;1;;0;"630,1784";"640,2747";"630,1784";"620,1091";"620,1091";"620,1091";"630,1784";"630,1784";"630,1784";"640,2747";"640,2747";"640,2747";"650,3975";"670,7219";"680,923";"691,1495";"773,8522";"773,8522";"773,8522";"753,0314";"773,8522";"826,3108";"836,8706";"847,4527";"836,8706";"836,8706";"943,6635";"965,2738";"986,9651";"997,8407";"997,8407";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/09/1998;;1;1;"660,5467";"620,1091";"638,6133";24;13;1;1;1;;0;"650,3975";"650,3975";"650,3975";"640,2747";"630,1784";"650,3975";"650,3975";"650,3975";"640,2747";"630,1784";"630,1784";"630,1784";"620,1091";"620,1091";"620,1091";"620,1091";"620,1091";"620,1091";"620,1091";"640,2747";"650,3975";"650,3975";"650,3975";"660,5467";"660,5467";"650,3975";"650,3975";"640,2747";"630,1784";"630,1784";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/08/1998;;1;1;"784,2978";"650,3975";"712,8594";1;30;1;1;1;;0;"784,2978";"784,2978";"773,8522";"763,43";"763,43";"763,43";"753,0314";"753,0314";"742,6568";"732,3062";"732,3062";"721,98";"721,98";"721,98";"711,6783";"701,4014";"701,4014";"701,4014";"701,4014";"691,1495";"691,1495";"691,1495";"680,923";"680,923";"670,7219";"670,7219";"660,5467";"670,7219";"660,5467";"650,3975";"650,3975";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/07/1998;;1;1;"1085,5465";"794,7667";"929,3414";1;31;1;1;1;;0;"1085,5465";"1063,5051";"1052,513";"1041,5397";"1030,5858";"1019,6512";"1008,7361";"997,8407";"986,9651";"976,1094";"976,1094";"976,1094";"965,2738";"943,6635";"932,8891";"922,1354";"911,4025";"911,4025";"900,6907";"890,0";"879,3307";"868,6829";"858,0569";"858,0569";"847,4527";"847,4527";"826,3108";"815,7734";"815,7734";"805,2587";"794,7667";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/06/1998;;1;1;"1849,9987";"1107,6626";"1416,2943";1;30;1;1;1;;0;"1849,9987";"1801,8433";"1765,8667";"1730,012";"1694,2806";"1658,6744";"1635,0074";"1599,6138";"1564,3502";"1540,9144";"1494,2211";"1470,9648";"1447,7698";"1424,6365";"1390,0538";"1367,0779";"1344,1661";"1321,3193";"1298,5381";"1287,1722";"1264,4911";"1241,8774";"1230,5962";"1208,0854";"1185,6444";"1163,274";"1152,1155";"1129,8525";"1118,7485";"1107,6626";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/05/1998;;1;1;"3540,0918";"1898,3636";"2886,6895";7;31;1;1;1;;0;"3379,39";"3326,1016";"3286,2285";"3326,1016";"3406,087";"3499,7998";"3540,0918";"3540,0918";"3540,0918";"3526,6526";"3513,222";"3446,1978";"3352,728";"3259,691";"3153,9026";"3048,7024";"2944,104";"2827,1675";"2723,8958";"2634,0642";"2557,4695";"2481,2551";"2392,8298";"2317,467";"2254,9749";"2180,3638";"2118,5107";"2056,9573";"2007,9342";"1946,935";"1898,3636";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/04/1998;;1;1;"6015,3535";"3392,734";"4506,225";1;30;1;1;1;;0;"6015,3535";"5899,8457";"5801,424";"5687,285";"5493,353";"5333,4326";"5254,054";"5151,9365";"5080,465";"4966,459";"4838,7217";"4725,647";"4598,975";"4500,8525";"4430,982";"4375,2173";"4264,0435";"4167,161";"4098,188";"4001,95";"3974,5237";"3906,0962";"3824,2466";"3742,6877";"3674,9475";"3593,933";"3513,222";"3446,1978";"3432,8186";"3392,734";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/03/1998;;1;1;"6164,935";"4403,085";"5499,914";30;1;2;2;2;;0;"4403,085";"4486,864";"4542,862";"4598,975";"4697,448";"4824,563";"4994,92";"5123,328";"5238,225";"5333,4326";"5445,215";"5493,353";"5525,522";"5557,7524";"5541,6294";"5638,5957";"5638,5957";"5671,04";"5785,0728";"5817,79";"5850,567";"5883,4043";"5899,8457";"5932,773";"5982,2764";"6031,914";"6048,4897";"6081,686";"6131,5913";"6164,935";"6131,5913";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1
18460000;2;01/02/1998;;1;1;"4305,6777";"3312,8015";"3573,934";28;13;1;1;1;;0;"3688,479";"3661,424";"3566,9954";"3499,7998";"3459,5852";"3419,4485";"3379,39";"3366,0547";"3379,39";"3366,0547";"3339,4104";"3326,1016";"3312,8015";"3312,8015";"3339,4104";"3379,39";"3406,087";"3432,8186";"3472,9814";"3526,6526";"3607,4146";"3715,567";"3769,8416";"3837,8682";"3947,129";"4084,4163";"4167,161";"4305,6777";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
18460000;2;01/01/1998;;1;1;"3702,0188";"2519,3142";"2828,1587";31;1;1;1;1;;0;"2519,3142";"2582,959";"2595,7197";"2582,959";"2595,7197";"2595,7197";"2595,7197";"2595,7197";"2595,7197";"2557,4695";"2544,7405";"2557,4695";"2595,7197";"2595,7197";"2595,7197";"2595,7197";"2595,7197";"2621,2722";"2634,0642";"2634,0642";"2723,8958";"2853,0852";"2931,0723";"3061,8198";"3193,505";"3312,8015";"3406,087";"3472,9814";"3566,9954";"3661,424";"3702,0188";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/12/1997;;1;1;"2493,931";"1208,0854";"1871,1154";27;1;1;1;1;;0;"1208,0854";"1230,5962";"1275,8232";"1321,3193";"1401,5656";"1424,6365";"1436,1954";"1447,7698";"1470,9648";"1517,5378";"1540,9144";"1623,1952";"1646,8337";"1658,6744";"1682,398";"1741,95";"1813,8622";"1971,2971";"2044,6831";"2093,853";"2143,2163";"2230,058";"2317,467";"2392,8298";"2443,2932";"2481,2551";"2493,931";"2481,2551";"2493,931";"2493,931";"2481,2551";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/11/1997;;1;1;"1230,5962";"1052,513";"1162,6575";9;1;1;1;1;;0;"1052,513";"1096,5952";"1140,975";"1174,4503";"1196,8562";"1219,3322";"1219,3322";"1219,3322";"1230,5962";"1219,3322";"1196,8562";"1185,6444";"1185,6444";"1185,6444";"1174,4503";"1163,274";"1152,1155";"1129,8525";"1118,7485";"1118,7485";"1107,6626";"1107,6626";"1129,8525";"1152,1155";"1163,274";"1152,1155";"1140,975";"1163,274";"1185,6444";"1196,8562";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/10/1997;;1;1;"1096,5952";"932,8891";"1004,3378";5;21;1;1;1;;0;"1019,6512";"1030,5858";"1041,5397";"1041,5397";"1096,5952";"1085,5465";"1074,5164";"1074,5164";"1052,513";"1041,5397";"1019,6512";"1008,7361";"997,8407";"997,8407";"986,9651";"976,1094";"965,2738";"954,4585";"954,4585";"943,6635";"932,8891";"932,8891";"943,6635";"954,4585";"965,2738";"976,1094";"986,9651";"997,8407";"1019,6512";"1019,6512";"1041,5397";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/09/1997;;1;1;"1041,5397";"911,4025";"975,1331";1;21;1;1;1;;0;"1041,5397";"1030,5858";"1030,5858";"1019,6512";"1008,7361";"986,9651";"986,9651";"976,1094";"976,1094";"965,2738";"986,9651";"965,2738";"965,2738";"965,2738";"965,2738";"965,2738";"965,2738";"954,4585";"932,8891";"922,1354";"911,4025";"922,1354";"922,1354";"932,8891";"943,6635";"965,2738";"997,8407";"1019,6512";"1008,7361";"1019,6512";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/08/1997;;1;1;"1367,0779";"1052,513";"1202,5426";1;31;1;1;1;;0;"1367,0779";"1355,6139";"1344,1661";"1321,3193";"1321,3193";"1309,9204";"1298,5381";"1275,8232";"1275,8232";"1264,4911";"1253,1757";"1241,8774";"1241,8774";"1230,5962";"1219,3322";"1208,0854";"1196,8562";"1174,4503";"1163,274";"1152,1155";"1140,975";"1129,8525";"1118,7485";"1107,6626";"1096,5952";"1096,5952";"1085,5465";"1085,5465";"1085,5465";"1063,5051";"1052,513";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/07/1997;;1;1;"2167,9695";"1378,5579";"1751,5013";1;31;1;1;1;;0;"2167,9695";"2143,2163";"2118,5107";"2106,1758";"2081,5425";"2069,2437";"2044,6831";"2007,9342";"1959,1097";"1922,6239";"1886,253";"1849,9987";"1813,8622";"1777,8455";"1753,9015";"1718,0876";"1694,2806";"1658,6744";"1635,0074";"1611,3973";"1587,8447";"1564,3502";"1540,9144";"1517,5378";"1494,2211";"1482,5854";"1459,3597";"1436,1954";"1413,0931";"1401,5656";"1378,5579";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/06/1997;;1;1;"3906,0962";"2192,7698";"2878,1956";1;30;1;1;1;;0;"3906,0962";"3783,4307";"3674,9475";"3580,46";"3499,7998";"3419,4485";"3326,1016";"3259,691";"3206,724";"3127,547";"3048,7024";"2983,257";"2931,0723";"2879,0417";"2814,2236";"2762,5476";"2711,032";"2659,679";"2621,2722";"2582,959";"2532,0222";"2493,931";"2455,9363";"2418,0396";"2367,6643";"2329,9995";"2292,436";"2254,9749";"2230,058";"2192,7698";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/05/1997;;1;1;"7403,859";"4001,95";"5991,148";7;31;1;1;1;;0;"7174,7163";"7122,173";"7139,6733";"7209,8154";"7315,4487";"7368,453";"7403,859";"7368,453";"7315,4487";"7209,8154";"7104,6865";"6982,676";"6861,3584";"6655,011";"6416,8926";"6181,6294";"5899,8457";"5736,111";"5557,7524";"5365,293";"5209,233";"5066,1904";"4923,818";"4796,2666";"4669,278";"4556,8794";"4444,9414";"4333,471";"4222,477";"4111,9673";"4001,95";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/04/1997;;1;1;"10567,096";"7209,8154";"8945,247";8;30;1;1;1;;0;"9072,131";"9262,118";"9491,795";"9665,257";"9991,998";"10310,003";"10481,134";"10567,096";"10545,581";"10438,252";"10246,103";"10118,75";"9802,999";"9568,763";"9357,593";"9128,991";"8902,247";"8696,043";"8528,511";"8362,048";"8160,0557";"7995,9956";"7833,0293";"7689,0947";"7546,036";"7457,072";"7386,149";"7262,5693";"7280,1816";"7209,8154";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/03/1997;;1;1;"8958,758";"5736,111";"7392,454";31;1;1;1;1;;0;"5736,111";"5850,567";"5965,7603";"6098,306";"6383,108";"6586,688";"6809,5786";"7017,4653";"7087,214";"7139,6733";"7157,188";"7209,8154";"7227,386";"7209,8154";"7244,9707";"7280,1816";"7280,1816";"7350,771";"7403,859";"7492,616";"7563,8706";"7635,3447";"7760,953";"7941,552";"8123,504";"8454,395";"8658,722";"8770,844";"8864,638";"8902,247";"8958,758";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/02/1997;;1;1;"7104,6865";"5752,4165";"6527,1514";8;28;1;1;1;;0;"6349,382";"6484,6367";"6637,9087";"6757,9272";"6930,5977";"7034,8813";"7069,756";"7104,6865";"7087,214";"7034,8813";"7000,0635";"6913,2666";"6826,824";"6757,9272";"6689,2593";"6603,747";"6501,609";"6399,9927";"6298,902";"6298,902";"6148,256";"6131,5913";"6098,306";"6065,0806";"6015,3535";"5916,302";"5850,567";"5752,4165";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
18460000;2;01/01/1997;;1;1;"6198,3384";"2292,436";"4107,8022";31;1;1;1;1;;0;"2292,436";"2418,0396";"2595,7197";"2866,0586";"3048,7024";"3219,9521";"3352,728";"3472,9814";"3566,9954";"3620,9043";"3674,9475";"3702,0188";"3756,2605";"3837,8682";"3933,4436";"3974,5237";"4015,6748";"4029,4077";"4043,1482";"4125,754";"4250,1807";"4361,2944";"4556,8794";"4824,563";"5109,0337";"5317,526";"5573,8906";"5687,285";"5883,4043";"6031,914";"6198,3384";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/12/1996;;1;1;"2279,9375";"2007,9342";"2163,0745";11;1;1;1;1;;0;"2007,9342";"2032,4211";"2069,2437";"2106,1758";"2155,587";"2192,7698";"2205,1875";"2242,5105";"2267,4504";"2267,4504";"2279,9375";"2279,9375";"2279,9375";"2267,4504";"2267,4504";"2254,9749";"2230,058";"2205,1875";"2192,7698";"2155,587";"2143,2163";"2118,5107";"2093,853";"2056,9573";"2032,4211";"2020,1715";"2056,9573";"2093,853";"2118,5107";"2143,2163";"2217,617";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/11/1996;;1;1;"1971,2971";"1140,975";"1552,6967";30;1;1;1;1;;0;"1140,975";"1163,274";"1163,274";"1185,6444";"1219,3322";"1264,4911";"1275,8232";"1298,5381";"1321,3193";"1344,1661";"1378,5579";"1413,0931";"1459,3597";"1505,872";"1517,5378";"1552,6249";"1623,1952";"1658,6744";"1694,2806";"1730,012";"1753,9015";"1801,8433";"1813,8622";"1849,9987";"1862,0703";"1862,0703";"1886,253";"1922,6239";"1946,935";"1971,2971";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/10/1996;;1;1;"1140,975";"858,0569";"967,4964";29;1;1;1;1;;0;"858,0569";"879,3307";"900,6907";"900,6907";"890,0";"879,3307";"879,3307";"868,6829";"879,3307";"890,0";"890,0";"890,0";"900,6907";"900,6907";"900,6907";"900,6907";"922,1354";"943,6635";"954,4585";"965,2738";"986,9651";"997,8407";"1041,5397";"1096,5952";"1107,6626";"1107,6626";"1129,8525";"1129,8525";"1140,975";"1129,8525";"1129,8525";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/09/1996;;1;1;"965,2738";"858,0569";"908,2646";5;29;1;1;1;;0;"954,4585";"954,4585";"954,4585";"954,4585";"965,2738";"943,6635";"932,8891";"932,8891";"922,1354";"911,4025";"911,4025";"911,4025";"911,4025";"911,4025";"900,6907";"900,6907";"900,6907";"890,0";"900,6907";"890,0";"890,0";"879,3307";"879,3307";"890,0";"900,6907";"890,0";"879,3307";"868,6829";"858,0569";"858,0569";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/08/1996;;1;1;"1163,274";"965,2738";"1042,5339";1;26;1;1;1;;0;"1163,274";"1140,975";"1140,975";"1129,8525";"1118,7485";"1107,6626";"1096,5952";"1085,5465";"1085,5465";"1074,5164";"1063,5051";"1074,5164";"1052,513";"1052,513";"1052,513";"1030,5858";"1030,5858";"1030,5858";"1019,6512";"1019,6512";"1008,7361";"997,8407";"976,1094";"976,1094";"976,1094";"965,2738";"965,2738";"965,2738";"986,9651";"965,2738";"965,2738";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/07/1996;;1;1;"1753,9015";"1174,4503";"1415,8126";1;31;1;1;1;;0;"1753,9015";"1718,0876";"1682,398";"1658,6744";"1623,1952";"1599,6138";"1576,0902";"1540,9144";"1529,2188";"1505,872";"1482,5854";"1470,9648";"1447,7698";"1436,1954";"1413,0931";"1390,0538";"1367,0779";"1355,6139";"1344,1661";"1321,3193";"1309,9204";"1298,5381";"1287,1722";"1275,8232";"1253,1757";"1241,8774";"1230,5962";"1219,3322";"1196,8562";"1185,6444";"1174,4503";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/06/1996;;1;1;"3286,2285";"1777,8455";"2466,9414";1;30;1;1;1;;0;"3286,2285";"3233,1895";"3153,9026";"3088,0828";"3022,496";"2944,104";"2892,035";"2827,1675";"2775,4517";"2711,032";"2672,502";"2634,0642";"2582,959";"2519,3142";"2468,5903";"2418,0396";"2367,6643";"2304,9458";"2254,9749";"2217,617";"2155,587";"2118,5107";"2069,2437";"2020,1715";"1983,497";"1934,7731";"1898,3636";"1849,9987";"1825,8945";"1777,8455";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/05/1996;;1;1;"6826,824";"3339,4104";"4842,3013";1;31;1;1;1;;0;"6826,824";"6637,9087";"6450,7354";"6383,108";"6215,0625";"6081,686";"5932,773";"5801,424";"5719,8203";"5590,044";"5477,2915";"5317,526";"5194,899";"5066,1904";"4909,618";"4753,874";"4613,0215";"4458,908";"4333,471";"4180,9785";"4056,8965";"3933,4436";"3837,8682";"3769,8416";"3674,9475";"3661,424";"3566,9954";"3499,7998";"3432,8186";"3392,734";"3339,4104";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
