Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:18460000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
18460000;1;16/04/1981;01/01/1900 07:00;81;"852,0";"7673,0";"6910,0";"734,15";"1,11";"9,41";;
18460000;1;16/04/1981;01/01/1900 07:00;84;"853,0";"7355,0";"6997,0";"734,15";"1,051";"9,53";;
18460000;1;16/04/1981;01/01/1900 07:00;82;"853,0";"7355,0";"6997,0";"734,15";"1,051";"9,53";;
18460000;1;16/04/1981;01/01/1900 07:00;83;"852,0";"7673,0";"6910,0";"734,15";"1,11";"9,41";;
18460000;2;14/02/1981;01/01/1900 07:00;81;"837,0";"7717,0";"7262,0";"804,02";"1,062";"9,03";;0
18460000;2;14/02/1981;01/01/1900 07:00;82;"836,0";"7807,0";"7303,0";"804,02";"1,069";"9,08";;0
18460000;1;14/02/1981;01/01/1900 07:00;79;"837,0";"7717,0";"7262,0";"804,02";"1,062";"9,03";;
18460000;1;14/02/1981;01/01/1900 07:00;80;"836,0";"7807,0";"7303,0";"804,02";"1,069";"9,08";;
18460000;1;14/02/1981;01/01/1900 07:00;82;"836,0";"7807,0";"7303,0";"804,02";"1,069";"9,08";;
18460000;1;14/02/1981;01/01/1900 07:00;81;"837,0";"7717,0";"7262,0";"804,02";"1,062";"9,03";;
18460000;2;07/02/1981;01/01/1900 07:00;79;"867,0";"8192,0";"7294,0";"810,75";"1,124";"9,0";;0
18460000;2;07/02/1981;01/01/1900 07:00;80;"866,0";"8260,0";"7444,0";"810,75";"1,11";"9,18";;0
18460000;1;07/02/1981;01/01/1900 07:00;77;"867,0";"8192,0";"7294,0";"810,75";"1,124";"9,0";;
18460000;1;07/02/1981;01/01/1900 07:00;80;"866,0";"8260,0";"7444,0";"810,75";"1,11";"9,18";;
18460000;1;07/02/1981;01/01/1900 07:00;78;"866,0";"8260,0";"7444,0";"810,75";"1,11";"9,18";;
18460000;1;07/02/1981;01/01/1900 07:00;79;"867,0";"8192,0";"7294,0";"810,75";"1,124";"9,0";;
18460000;2;12/12/1980;01/01/1900 07:00;78;"504,0";"2477,0";"4954,0";"795,92";"0,5";"6,22";;0
18460000;1;12/12/1980;01/01/1900 07:00;76;"504,0";"2477,0";"4954,0";"795,92";"0,5";"6,22";;
18460000;1;12/12/1980;01/01/1900 07:00;78;"504,0";"2477,0";"4954,0";"795,92";"0,5";"6,22";;
18460000;2;08/12/1980;01/01/1900 07:00;76;"498,0";"2397,0";"4719,0";"783,89";"0,508";"6,02";;0
18460000;2;08/12/1980;01/01/1900 07:00;77;"498,0";"2302,0";"4770,0";"783,89";"0,483";"6,08";;0
18460000;1;08/12/1980;01/01/1900 07:00;74;"498,0";"2397,0";"4719,0";"783,89";"0,508";"6,02";;
18460000;1;08/12/1980;01/01/1900 07:00;76;"498,0";"2397,0";"4719,0";"783,89";"0,508";"6,02";;
18460000;1;08/12/1980;01/01/1900 07:00;77;"498,0";"2302,0";"4770,0";"783,89";"0,483";"6,08";;
18460000;1;08/12/1980;01/01/1900 07:00;75;"498,0";"2302,0";"4770,0";"783,89";"0,483";"6,08";;
18460000;2;06/11/1980;01/01/1900 07:00;74;"373,0";"1052,0";"3705,0";"754,99";"0,284";"4,91";;0
18460000;2;06/11/1980;01/01/1900 07:00;75;"373,0";"1135,0";"3826,0";"754,99";"0,297";"5,07";;0
18460000;1;06/11/1980;01/01/1900 07:00;72;"373,0";"1052,0";"3705,0";"754,99";"0,284";"4,91";;
18460000;1;06/11/1980;01/01/1900 07:00;73;"373,0";"1135,0";"3826,0";"754,99";"0,297";"5,07";;
18460000;1;06/11/1980;01/01/1900 07:00;74;"373,0";"1052,0";"3705,0";"754,99";"0,284";"4,91";;
18460000;1;06/11/1980;01/01/1900 07:00;75;"373,0";"1135,0";"3826,0";"754,99";"0,297";"5,07";;
18460000;2;30/10/1980;01/01/1900 07:00;72;"378,0";"1148,0";"3880,0";"736,85";"0,296";"5,26";;0
18460000;2;30/10/1980;01/01/1900 07:00;73;"377,0";"1101,0";"3797,0";"736,85";"0,29";"5,15";;0
18460000;1;30/10/1980;01/01/1900 07:00;70;"378,0";"1148,0";"3880,0";"736,85";"0,296";"5,26";;
18460000;1;30/10/1980;01/01/1900 07:00;73;"377,0";"1101,0";"3797,0";"736,85";"0,29";"5,15";;
18460000;1;30/10/1980;01/01/1900 07:00;72;"378,0";"1148,0";"3880,0";"736,85";"0,296";"5,26";;
18460000;1;30/10/1980;01/01/1900 07:00;71;"377,0";"1101,0";"3797,0";"736,85";"0,29";"5,15";;
18460000;2;29/07/1980;01/01/1900 07:00;70;"400,0";"1466,0";"4441,0";"781,21";"0,33";"5,68";;0
18460000;2;29/07/1980;01/01/1900 07:00;71;"400,0";"1488,0";"4138,0";"781,21";"0,36";"5,3";;0
18460000;1;29/07/1980;01/01/1900 07:00;68;"400,0";"1466,0";"4441,0";"781,21";"0,33";"5,68";;
18460000;1;29/07/1980;01/01/1900 07:00;69;"400,0";"1488,0";"4138,0";"781,21";"0,36";"5,3";;
18460000;1;29/07/1980;01/01/1900 07:00;70;"400,0";"1466,0";"4441,0";"781,21";"0,33";"5,68";;
18460000;1;29/07/1980;01/01/1900 07:00;71;"400,0";"1488,0";"4138,0";"781,21";"0,36";"5,3";;
18460000;2;23/07/1980;01/01/1900 07:00;69;"407,0";"1451,0";"3951,0";"750,87";"0,367";"5,26";;0
18460000;1;23/07/1980;01/01/1900 07:00;67;"407,0";"1451,0";"3951,0";"750,87";"0,367";"5,26";;
18460000;1;23/07/1980;01/01/1900 07:00;69;"407,0";"1451,0";"3951,0";"750,87";"0,367";"5,26";;
18460000;2;10/05/1980;01/01/1900 07:00;67;"678,0";"5686,0";"6107,0";"785,8";"0,931";"7,77";;0
18460000;2;10/05/1980;01/01/1900 07:00;68;"677,0";"5500,0";"6303,0";"785,8";"0,872";"8,02";;0
18460000;1;10/05/1980;01/01/1900 07:00;66;"677,0";"5500,0";"6303,0";"785,8";"0,872";"8,02";;
18460000;1;10/05/1980;01/01/1900 07:00;68;"677,0";"5500,0";"6303,0";"785,8";"0,872";"8,02";;
18460000;1;10/05/1980;01/01/1900 07:00;65;"678,0";"5686,0";"6107,0";"785,8";"0,931";"7,77";;
18460000;1;10/05/1980;01/01/1900 07:00;67;"678,0";"5686,0";"6107,0";"785,8";"0,931";"7,77";;
18460000;2;05/05/1980;01/01/1900 07:00;65;"714,0";"5907,0";"6479,0";"787,74";"0,912";"8,22";;0
18460000;2;05/05/1980;01/01/1900 07:00;66;"712,0";"6492,0";"6588,0";"787,74";"0,985";"8,36";;0
18460000;1;05/05/1980;01/01/1900 07:00;64;"712,0";"6492,0";"6588,0";"787,74";"0,985";"8,36";;
18460000;1;05/05/1980;01/01/1900 07:00;63;"714,0";"5907,0";"6479,0";"787,74";"0,912";"8,22";;
18460000;1;05/05/1980;01/01/1900 07:00;66;"712,0";"6492,0";"6588,0";"787,74";"0,985";"8,36";;
18460000;1;05/05/1980;01/01/1900 07:00;65;"714,0";"5907,0";"6479,0";"787,74";"0,912";"8,22";;
18460000;2;26/03/1980;01/01/1900 07:00;63;"991,0";"10588,0";"8452,0";"772,7";"1,253";"10,94";;0
18460000;2;26/03/1980;01/01/1900 07:00;64;"989,0";"10547,0";"8517,0";"772,7";"1,238";"11,02";;0
18460000;1;26/03/1980;01/01/1900 07:00;62;"989,0";"10547,0";"8517,0";"772,7";"1,238";"11,02";;
18460000;1;26/03/1980;01/01/1900 07:00;63;"991,0";"10588,0";"8452,0";"772,7";"1,253";"10,94";;
18460000;1;26/03/1980;01/01/1900 07:00;64;"989,0";"10547,0";"8517,0";"772,7";"1,238";"11,02";;
18460000;1;26/03/1980;01/01/1900 07:00;61;"991,0";"10588,0";"8452,0";"772,7";"1,253";"10,94";;
18460000;2;23/03/1980;01/01/1900 07:00;61;"1013,0";"10831,0";"8440,0";"774,6";"1,283";"10,9";;0
18460000;2;23/03/1980;01/01/1900 07:00;62;"1015,0";"11385,0";"8756,0";"774,6";"1,3";"11,3";;0
18460000;1;23/03/1980;01/01/1900 07:00;60;"1015,0";"11385,0";"8756,0";"774,6";"1,3";"11,3";;
18460000;1;23/03/1980;01/01/1900 07:00;59;"1013,0";"10831,0";"8440,0";"774,6";"1,283";"10,9";;
18460000;1;23/03/1980;01/01/1900 07:00;62;"1015,0";"11385,0";"8756,0";"774,6";"1,3";"11,3";;
18460000;1;23/03/1980;01/01/1900 07:00;61;"1013,0";"10831,0";"8440,0";"774,6";"1,283";"10,9";;
18460000;2;04/02/1980;01/01/1900 07:00;59;"702,0";"5489,0";"6230,0";"768,0";"0,881";"8,11";;0
18460000;2;04/02/1980;01/01/1900 07:00;60;"702,0";"5383,0";"6296,0";"768,0";"0,855";"8,2";;0
18460000;1;04/02/1980;01/01/1900 07:00;58;"702,0";"5383,0";"6296,0";"768,0";"0,855";"8,2";;
18460000;1;04/02/1980;01/01/1900 07:00;60;"702,0";"5383,0";"6296,0";"768,0";"0,855";"8,2";;
18460000;1;04/02/1980;01/01/1900 07:00;59;"702,0";"5489,0";"6230,0";"768,0";"0,881";"8,11";;
18460000;1;04/02/1980;01/01/1900 07:00;57;"702,0";"5489,0";"6230,0";"768,0";"0,881";"8,11";;
18460000;2;30/01/1980;01/01/1900 07:00;57;"668,0";"5101,0";"6005,0";"767,4";"0,849";"7,83";;0
18460000;2;30/01/1980;01/01/1900 07:00;58;"668,0";"4958,0";"5922,0";"767,4";"0,837";"7,72";;0
18460000;1;30/01/1980;01/01/1900 07:00;56;"668,0";"4958,0";"5922,0";"767,4";"0,837";"7,72";;
18460000;1;30/01/1980;01/01/1900 07:00;55;"668,0";"5101,0";"6005,0";"767,4";"0,849";"7,83";;
18460000;1;30/01/1980;01/01/1900 07:00;57;"668,0";"5101,0";"6005,0";"767,4";"0,849";"7,83";;
18460000;1;30/01/1980;01/01/1900 07:00;58;"668,0";"4958,0";"5922,0";"767,4";"0,837";"7,72";;
18460000;2;10/10/1979;01/01/1900 07:00;55;"383,0";"1235,0";"3836,0";"738,5";"0,322";"5,19";;0
18460000;2;10/10/1979;01/01/1900 07:00;56;"383,0";"1236,0";"3735,0";"738,5";"0,33";"5,05";;0
18460000;1;10/10/1979;01/01/1900 07:00;54;"383,0";"1236,0";"3735,0";"738,5";"0,33";"5,05";;
18460000;1;10/10/1979;01/01/1900 07:00;55;"383,0";"1235,0";"3836,0";"738,5";"0,322";"5,19";;
18460000;1;10/10/1979;01/01/1900 07:00;56;"383,0";"1236,0";"3735,0";"738,5";"0,33";"5,05";;
18460000;1;10/10/1979;01/01/1900 07:00;53;"383,0";"1235,0";"3836,0";"738,5";"0,322";"5,19";;
18460000;2;03/10/1979;01/01/1900 07:00;53;"390,0";"1403,0";"3940,0";"739,0";"0,356";"5,33";;0
18460000;2;03/10/1979;01/01/1900 07:00;54;"390,0";"1387,0";"3988,0";"739,0";"0,335";"5,4";;0
18460000;1;03/10/1979;01/01/1900 07:00;52;"390,0";"1387,0";"3988,0";"739,0";"0,335";"5,4";;
18460000;1;03/10/1979;01/01/1900 07:00;51;"390,0";"1403,0";"3940,0";"739,0";"0,356";"5,33";;
18460000;1;03/10/1979;01/01/1900 07:00;53;"390,0";"1403,0";"3940,0";"739,0";"0,356";"5,33";;
18460000;1;03/10/1979;01/01/1900 07:00;54;"390,0";"1387,0";"3988,0";"739,0";"0,335";"5,4";;
18460000;2;29/07/1979;01/01/1900 07:00;51;"399,0";"1229,0";"3752,0";"739,2";"0,328";"5,08";;0
18460000;2;29/07/1979;01/01/1900 07:00;52;"398,0";"1218,0";"3968,0";"739,2";"0,307";"5,37";;0
18460000;1;29/07/1979;01/01/1900 07:00;49;"399,0";"1229,0";"3752,0";"739,2";"0,328";"5,08";;
18460000;1;29/07/1979;01/01/1900 07:00;51;"399,0";"1229,0";"3752,0";"739,2";"0,328";"5,08";;
18460000;1;29/07/1979;01/01/1900 07:00;52;"398,0";"1218,0";"3968,0";"739,2";"0,307";"5,37";;
18460000;1;29/07/1979;01/01/1900 07:00;50;"398,0";"1218,0";"3968,0";"739,2";"0,307";"5,37";;
18460000;2;20/04/1979;01/01/1900 07:00;49;"788,0";"8093,0";"6872,0";"765,73";"1,178";"8,97";;0
18460000;2;20/04/1979;01/01/1900 07:00;50;"788,0";"7503,0";"6849,0";"765,73";"1,095";"8,94";;0
18460000;1;20/04/1979;01/01/1900 07:00;47;"788,0";"8093,0";"6872,0";"765,73";"1,178";"8,97";;
18460000;1;20/04/1979;01/01/1900 07:00;48;"788,0";"7503,0";"6849,0";"765,73";"1,095";"8,94";;
18460000;1;20/04/1979;01/01/1900 07:00;50;"788,0";"7503,0";"6849,0";"765,73";"1,095";"8,94";;
18460000;1;20/04/1979;01/01/1900 07:00;49;"788,0";"8093,0";"6872,0";"765,73";"1,178";"8,97";;
18460000;2;15/04/1979;01/01/1900 07:00;47;"825,0";"8112,0";"7268,0";"767,03";"1,116";"9,48";;0
18460000;2;15/04/1979;01/01/1900 07:00;48;"823,0";"7989,0";"7259,0";"767,03";"1,101";"9,46";;0
18460000;1;15/04/1979;01/01/1900 07:00;45;"825,0";"8112,0";"7268,0";"767,03";"1,116";"9,48";;
18460000;1;15/04/1979;01/01/1900 07:00;48;"823,0";"7989,0";"7259,0";"767,03";"1,101";"9,46";;
18460000;1;15/04/1979;01/01/1900 07:00;47;"825,0";"8112,0";"7268,0";"767,03";"1,116";"9,48";;
18460000;1;15/04/1979;01/01/1900 07:00;46;"823,0";"7989,0";"7259,0";"767,03";"1,101";"9,46";;
18460000;2;23/03/1979;01/01/1900 07:00;46;"943,0";"9612,0";"8339,0";"771,43";"1,153";"10,81";;0
18460000;1;23/03/1979;01/01/1900 07:00;44;"943,0";"9612,0";"8339,0";"771,43";"1,153";"10,81";;
18460000;1;23/03/1979;01/01/1900 07:00;46;"943,0";"9612,0";"8339,0";"771,43";"1,153";"10,81";;
18460000;2;21/03/1979;01/01/1900 07:00;45;"952,0";"10691,0";"8293,0";"771,78";"1,289";"10,74";;0
18460000;1;21/03/1979;01/01/1900 07:00;43;"952,0";"10691,0";"8293,0";"771,78";"1,289";"10,74";;
18460000;1;21/03/1979;01/01/1900 07:00;45;"952,0";"10691,0";"8293,0";"771,78";"1,289";"10,74";;
18460000;2;15/03/1979;01/01/1900 07:00;43;"952,0";"10267,0";"8357,0";"771,78";"1,229";"10,83";;0
18460000;2;15/03/1979;01/01/1900 07:00;44;"952,0";"10558,0";"8335,0";"771,78";"1,267";"10,8";;0
18460000;1;15/03/1979;01/01/1900 07:00;41;"952,0";"10267,0";"8357,0";"771,78";"1,229";"10,83";;
18460000;1;15/03/1979;01/01/1900 07:00;43;"952,0";"10267,0";"8357,0";"771,78";"1,229";"10,83";;
18460000;1;15/03/1979;01/01/1900 07:00;44;"952,0";"10558,0";"8335,0";"771,78";"1,267";"10,8";;
18460000;1;15/03/1979;01/01/1900 07:00;42;"952,0";"10558,0";"8335,0";"771,78";"1,267";"10,8";;
18460000;2;17/02/1979;01/01/1900 07:00;41;"915,0";"8934,0";"7630,0";"775,13";"1,171";"9,84";;0
18460000;2;17/02/1979;01/01/1900 07:00;42;"915,0";"9298,0";"7901,0";"770,33";"1,177";"10,26";;0
18460000;1;17/02/1979;01/01/1900 07:00;39;"915,0";"8934,0";"7630,0";"775,13";"1,171";"9,84";;
18460000;1;17/02/1979;01/01/1900 07:00;40;"915,0";"9298,0";"7901,0";"770,33";"1,177";"10,26";;
18460000;1;17/02/1979;01/01/1900 07:00;41;"915,0";"8934,0";"7630,0";"775,13";"1,171";"9,84";;
18460000;1;17/02/1979;01/01/1900 07:00;42;"915,0";"9298,0";"7901,0";"770,33";"1,177";"10,26";;
18460000;2;10/02/1979;01/01/1900 07:00;39;"865,0";"7949,0";"7663,0";"768,28";"1,037";"9,97";;0
18460000;2;10/02/1979;01/01/1900 07:00;40;"863,0";"8239,0";"7358,0";"768,28";"1,12";"9,58";;0
18460000;1;10/02/1979;01/01/1900 07:00;37;"865,0";"7949,0";"7663,0";"768,28";"1,037";"9,97";;
18460000;1;10/02/1979;01/01/1900 07:00;39;"865,0";"7949,0";"7663,0";"768,28";"1,037";"9,97";;
18460000;1;10/02/1979;01/01/1900 07:00;40;"863,0";"8239,0";"7358,0";"768,28";"1,12";"9,58";;
18460000;1;10/02/1979;01/01/1900 07:00;38;"863,0";"8239,0";"7358,0";"768,28";"1,12";"9,58";;
18460000;2;29/11/1978;01/01/1900 07:00;37;"450,0";"2007,0";"4343,0";"767,72";"0,462";"5,66";;0
18460000;2;29/11/1978;01/01/1900 07:00;38;"450,0";"1890,0";"4240,0";"761,98";"0,446";"5,56";;0
18460000;1;29/11/1978;01/01/1900 07:00;35;"450,0";"2007,0";"4343,0";"767,72";"0,462";"5,66";;
18460000;1;29/11/1978;01/01/1900 07:00;36;"450,0";"1890,0";"4240,0";"761,98";"0,446";"5,56";;
18460000;1;29/11/1978;01/01/1900 07:00;38;"450,0";"1890,0";"4240,0";"761,98";"0,446";"5,56";;
18460000;1;29/11/1978;01/01/1900 07:00;37;"450,0";"2007,0";"4343,0";"767,72";"0,462";"5,66";;
18460000;2;25/11/1978;01/01/1900 07:00;35;"455,0";"1981,0";"4337,0";"766,82";"0,457";"5,66";;0
18460000;2;25/11/1978;01/01/1900 07:00;36;"455,0";"2074,0";"4403,0";"769,82";"0,471";"5,72";;0
18460000;1;25/11/1978;01/01/1900 07:00;33;"455,0";"1981,0";"4337,0";"766,82";"0,457";"5,66";;
18460000;1;25/11/1978;01/01/1900 07:00;35;"455,0";"1981,0";"4337,0";"766,82";"0,457";"5,66";;
18460000;1;25/11/1978;01/01/1900 07:00;36;"455,0";"2074,0";"4403,0";"769,82";"0,471";"5,72";;
18460000;1;25/11/1978;01/01/1900 07:00;34;"455,0";"2074,0";"4403,0";"769,82";"0,471";"5,72";;
18460000;2;24/09/1978;01/01/1900 07:00;33;"382,0";"1173,0";"3883,0";"767,77";"0,302";"5,06";;0
18460000;2;24/09/1978;01/01/1900 07:00;34;"382,0";"1145,0";"3783,0";"764,85";"0,302";"4,94";;0
18460000;1;24/09/1978;01/01/1900 07:00;32;"382,0";"1145,0";"3783,0";"764,85";"0,302";"4,94";;
18460000;1;24/09/1978;01/01/1900 07:00;31;"382,0";"1173,0";"3883,0";"767,77";"0,302";"5,06";;
18460000;1;24/09/1978;01/01/1900 07:00;34;"382,0";"1145,0";"3783,0";"764,85";"0,302";"4,94";;
18460000;1;24/09/1978;01/01/1900 07:00;33;"382,0";"1173,0";"3883,0";"767,77";"0,302";"5,06";;
18460000;2;19/09/1978;01/01/1900 07:00;31;"379,0";"1191,0";"3990,0";"770,82";"0,299";"5,18";;0
18460000;2;19/09/1978;01/01/1900 07:00;32;"379,0";"1170,0";"3965,0";"770,82";"0,295";"5,14";;0
18460000;1;19/09/1978;01/01/1900 07:00;29;"379,0";"1191,0";"3990,0";"770,82";"0,299";"5,18";;
18460000;1;19/09/1978;01/01/1900 07:00;30;"379,0";"1170,0";"3965,0";"770,82";"0,295";"5,14";;
18460000;1;19/09/1978;01/01/1900 07:00;32;"379,0";"1170,0";"3965,0";"770,82";"0,295";"5,14";;
18460000;1;19/09/1978;01/01/1900 07:00;31;"379,0";"1191,0";"3990,0";"770,82";"0,299";"5,18";;
18460000;2;07/08/1978;01/01/1900 07:00;29;"431,0";"1586,0";"4213,0";"764,44";"0,376";"5,51";;0
18460000;2;07/08/1978;01/01/1900 07:00;30;"431,0";"1567,0";"4181,0";"767,49";"0,375";"5,45";;0
18460000;1;07/08/1978;01/01/1900 07:00;28;"431,0";"1567,0";"4181,0";"767,49";"0,375";"5,45";;
18460000;1;07/08/1978;01/01/1900 07:00;27;"431,0";"1586,0";"4213,0";"764,44";"0,376";"5,51";;
18460000;1;07/08/1978;01/01/1900 07:00;30;"431,0";"1567,0";"4181,0";"767,49";"0,375";"5,45";;
18460000;1;07/08/1978;01/01/1900 07:00;29;"431,0";"1586,0";"4213,0";"764,44";"0,376";"5,51";;
18460000;2;27/07/1978;01/01/1900 07:00;27;"445,0";"1752,0";"4247,0";"733,63";"0,413";"5,79";;0
18460000;2;27/07/1978;01/01/1900 07:00;28;"446,0";"1839,0";"4449,0";"777,04";"0,413";"5,73";;0
18460000;1;27/07/1978;01/01/1900 07:00;26;"446,0";"1839,0";"4449,0";"777,04";"0,413";"5,73";;
18460000;1;27/07/1978;01/01/1900 07:00;25;"445,0";"1752,0";"4247,0";"733,63";"0,413";"5,79";;
18460000;1;27/07/1978;01/01/1900 07:00;28;"446,0";"1839,0";"4449,0";"777,04";"0,413";"5,73";;
18460000;1;27/07/1978;01/01/1900 07:00;27;"445,0";"1752,0";"4247,0";"733,63";"0,413";"5,79";;
18460000;2;13/05/1978;01/01/1900 07:00;26;"790,0";"6640,0";"6883,0";"764,53";"0,965";"9,0";;0
18460000;1;13/05/1978;01/01/1900 07:00;24;"790,0";"6640,0";"6883,0";"764,53";"0,965";"9,0";;
18460000;1;13/05/1978;01/01/1900 07:00;26;"790,0";"6640,0";"6883,0";"764,53";"0,965";"9,0";;
18460000;2;12/05/1978;01/01/1900 07:00;25;"785,0";"5722,0";"6396,0";"764,53";"0,895";"8,37";;0
18460000;1;12/05/1978;01/01/1900 07:00;23;"785,0";"5722,0";"6396,0";"764,53";"0,895";"8,37";;
18460000;1;12/05/1978;01/01/1900 07:00;25;"785,0";"5722,0";"6396,0";"764,53";"0,895";"8,37";;
18460000;2;28/02/1978;01/01/1900 07:00;24;"897,0";"6930,0";"7446,0";"778,52";"0,931";"9,56";;0
18460000;1;28/02/1978;01/01/1900 07:00;22;"897,0";"6930,0";"7446,0";"778,52";"0,931";"9,56";;
18460000;1;28/02/1978;01/01/1900 07:00;24;"897,0";"6930,0";"7446,0";"778,52";"0,931";"9,56";;
18460000;2;25/02/1978;01/01/1900 07:00;23;"896,0";"7208,0";"7547,0";"769,73";"0,955";"9,8";;0
18460000;1;25/02/1978;01/01/1900 07:00;21;"896,0";"7208,0";"7547,0";"769,73";"0,955";"9,8";;
18460000;1;25/02/1978;01/01/1900 07:00;23;"896,0";"7208,0";"7547,0";"769,73";"0,955";"9,8";;
18460000;2;29/01/1978;01/01/1900 07:00;21;"816,0";"6858,0";"6731,0";"767,03";"1,019";"8,77";;0
18460000;2;29/01/1978;01/01/1900 07:00;22;"814,0";"6449,0";"6536,0";"767,03";"0,987";"8,52";;0
18460000;1;29/01/1978;01/01/1900 07:00;19;"816,0";"6858,0";"6731,0";"767,03";"1,019";"8,77";;
18460000;1;29/01/1978;01/01/1900 07:00;20;"814,0";"6449,0";"6536,0";"767,03";"0,987";"8,52";;
18460000;1;29/01/1978;01/01/1900 07:00;21;"816,0";"6858,0";"6731,0";"767,03";"1,019";"8,77";;
18460000;1;29/01/1978;01/01/1900 07:00;22;"814,0";"6449,0";"6536,0";"767,03";"0,987";"8,52";;
18460000;2;13/12/1977;01/01/1900 07:00;19;"531,0";"2961,0";"4882,0";"748,62";"0,606";"6,52";;0
18460000;2;13/12/1977;01/01/1900 07:00;20;"532,0";"2937,0";"4870,0";"748,62";"0,602";"6,51";;0
18460000;1;13/12/1977;01/01/1900 07:00;17;"531,0";"2961,0";"4882,0";"748,62";"0,606";"6,52";;
18460000;1;13/12/1977;01/01/1900 07:00;18;"532,0";"2937,0";"4870,0";"748,62";"0,602";"6,51";;
18460000;1;13/12/1977;01/01/1900 07:00;19;"531,0";"2961,0";"4882,0";"748,62";"0,606";"6,52";;
18460000;1;13/12/1977;01/01/1900 07:00;20;"532,0";"2937,0";"4870,0";"748,62";"0,602";"6,51";;
18460000;2;08/11/1977;01/01/1900 07:00;18;"481,0";"2324,0";"4593,0";"748,2";"0,506";"6,14";;0
18460000;1;08/11/1977;01/01/1900 07:00;16;"481,0";"2324,0";"4593,0";"748,2";"0,506";"6,14";;
18460000;1;08/11/1977;01/01/1900 07:00;18;"481,0";"2324,0";"4593,0";"748,2";"0,506";"6,14";;
18460000;2;18/09/1977;01/01/1900 07:00;16;"350,0";"791,0";"3609,0";"766,89";"0,22";"4,71";;0
18460000;2;18/09/1977;01/01/1900 07:00;17;"350,0";"788,0";"3546,0";"766,89";"0,22";"4,62";;0
18460000;1;18/09/1977;01/01/1900 07:00;15;"350,0";"788,0";"3546,0";"766,89";"0,22";"4,62";;
18460000;1;18/09/1977;01/01/1900 07:00;14;"350,0";"791,0";"3609,0";"766,89";"0,22";"4,71";;
18460000;1;18/09/1977;01/01/1900 07:00;16;"350,0";"791,0";"3609,0";"766,89";"0,22";"4,71";;
18460000;1;18/09/1977;01/01/1900 07:00;17;"350,0";"788,0";"3546,0";"766,89";"0,22";"4,62";;
18460000;2;30/06/1977;01/01/1900 07:00;14;"500,0";"2599,0";"4740,0";"763,56";"0,548";"6,21";;0
18460000;1;30/06/1977;01/01/1900 07:00;13;"500,0";"2599,0";"4740,0";"763,56";"0,548";"6,21";;
18460000;1;30/06/1977;01/01/1900 07:00;14;"500,0";"2599,0";"4740,0";"763,56";"0,548";"6,21";;
18460000;2;27/06/1977;01/01/1900 07:00;11;"514,0";"2742,0";"4773,0";"760,01";"0,574";"6,28";;0
18460000;2;27/06/1977;01/01/1900 07:00;12;"514,0";"2621,0";"4635,0";"760,01";"0,565";"6,1";;0
18460000;2;27/06/1977;01/01/1900 07:00;13;"514,0";"2621,0";"4635,0";"760,01";"0,565";"6,1";;
18460000;1;27/06/1977;01/01/1900 07:00;11;"514,0";"2742,0";"4773,0";"760,01";"0,574";"6,28";;
18460000;1;27/06/1977;01/01/1900 07:00;12;"514,0";"2621,0";"4635,0";"760,01";"0,565";"6,1";;
18460000;1;27/06/1977;01/01/1900 07:00;13;"514,0";"2621,0";"4635,0";"760,01";"0,565";"6,1";;
18460000;2;22/06/1977;01/01/1900 07:00;10;"539,0";"3033,0";"4939,0";"759,93";"0,615";"6,5";;0
18460000;2;22/06/1977;01/01/1900 07:00;11;"539,0";"3033,0";"4939,0";"759,93";"0,615";"6,5";;
18460000;2;22/06/1977;01/01/1900 07:00;9;"541,0";"3063,0";"4913,0";"760,06";"0,623";"6,46";;0
18460000;1;22/06/1977;01/01/1900 07:00;9;"541,0";"3063,0";"4913,0";"760,06";"0,623";"6,46";;
18460000;1;22/06/1977;01/01/1900 07:00;10;"539,0";"3033,0";"4939,0";"759,93";"0,615";"6,5";;
18460000;1;22/06/1977;01/01/1900 07:00;11;"539,0";"3033,0";"4939,0";"759,93";"0,615";"6,5";;
18460000;2;08/05/1977;01/01/1900 07:00;8;"871,0";"7275,0";"7082,0";"770,9";"1,027";"9,18";;0
18460000;2;08/05/1977;01/01/1900 07:00;9;"871,0";"7275,0";"7082,0";"770,9";"1,027";"9,18";;
